"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpcpd1",1677.22181758306,-0.56782629887539,0.297631511087604,0.0391485474342027,0.0898414434589048
"Gpd1",38.8355550570658,0.403259937385278,0.564932469688995,0.338106914381035,0.48066564370044
"Gpd1l",835.872680453021,0.614365377602313,0.238049757943297,0.00679961660020926,0.0209386989010277
"Gpd2",597.328295501482,-0.0505573557584869,0.253134776346405,0.831471973912666,0.896649499711353
"Gper1",15.5293737493037,-0.141628503763808,0.705849803181305,0.690919784305696,0.795496014794984
"Gpha2",5.62990893815241,-0.0556485930317455,0.735889232691828,0.854350494454038,NA
"Gphn",450.521297763506,0.531017686817348,0.331111132567281,0.0781550992643588,0.155922414553078
"Gpi1",16783.1259613594,1.31284024523643,0.219540812744125,6.35264856734628e-10,9.18439474106825e-09
"Gpihbp1",209.305520219489,-0.912830452904948,0.334783348687249,0.00282105796593567,0.00986668532364565
"Gpkow",1013.66411750968,-0.153176781060064,0.212568448165755,0.453649703098213,0.596289949413606
"Gpld1",44.8250922962397,0.176865780574601,0.538668797874334,0.665024888815644,0.77448870549305
"Gpm6b",739.70068013863,-2.0690414115384,0.372954433749908,3.66700610326028e-09,4.71568040961948e-08
"Gpn1",724.34715148299,-0.241083235532395,0.226039224732444,0.265174813763533,0.401546352344133
"Gpn2",282.276512371778,0.483038364930395,0.297355877756738,0.0802322277878425,0.159284031498668
"Gpn3",403.491024596391,-0.118981530073353,0.331545392499941,0.691876525070094,0.796384223194668
"Gpnmb",3481.15425467426,0.0259765401417876,0.263626660007903,0.93862707102576,0.965166252662939
"Gpr1",6.53167479567887,-0.260482925012625,0.76760182366463,0.441149674239097,0.584075548893208
"Gpr107",1953.41493644517,-0.237937422505149,0.208478989728455,0.236159096034929,0.367503806336592
"Gpr108",1085.53088500906,0.426941849846103,0.213278303914168,0.03769532822045,0.087122681881566
"Gpr132",271.44807373857,2.44036060977402,0.321476351776887,3.5237941759473e-15,9.62030021627555e-14
"Gpr135",118.931627242751,-1.92617718774371,0.449132399777997,2.47509853129182e-06,1.93332696388683e-05
"Gpr137",478.898844690814,0.130412422934503,0.249185076790148,0.583790252195383,0.708000944151847
"Gpr137b",1353.16106870342,0.681602498981627,0.313169307265756,0.0183265183146132,0.0479461958449611
"Gpr137b-ps",1048.47625576735,0.992861989382498,0.307426048258197,0.00050942676047566,0.00223364041131635
"Gpr137c",24.1272171304991,-0.610352153209124,0.800439263839629,0.175538815025179,0.294098439266207
"Gpr141",230.245872306655,3.35338617288639,0.493803852324985,8.62611406293499e-13,1.81245076550235e-11
"Gpr141b",6.35002484187414,0.338355407579745,0.811016788933214,0.316979819090411,0.458560092643167
"Gpr146",440.976308002115,1.61275322518407,0.314314943103541,5.69274573309969e-08,5.98803029980411e-07
"Gpr15",5.30069603312321,-0.0645175945798108,0.757422908651595,0.810639095827753,NA
"Gpr152",3.92325297917199,0.199739415426833,0.782458545873979,0.488330430922022,NA
"Gpr153",445.683696282159,-1.02076857930486,0.305420326969956,0.00032189110058009,0.00149571651032423
"Gpr155",200.28053399799,0.827938370132026,0.371045256734048,0.0126124096419282,0.0349304949899234
"Gpr157",273.868649851761,0.895856331089717,0.33610398286478,0.00353508808516735,0.0119716228539471
"Gpr158",6.08723682713576,0.128014232901821,0.732410217440596,0.701631831746296,NA
"Gpr160",162.96462776679,3.06086770130371,0.409477898325181,7.06070952548684e-15,1.86721459426354e-13
"Gpr161",500.998078380907,-0.743964736633415,0.253161620034239,0.00190482481689025,0.00704321812635816
"Gpr162",306.698749728638,-1.20725241337087,0.348412814243696,0.000156302305886274,0.000792169571917458
"Gpr17",5.49246339893276,0.0218292732795067,0.753846981969371,0.941109160828697,NA
"Gpr171",169.309431501169,3.55624269952834,0.426158975764696,6.22971670549252e-18,2.27014644179416e-16
"Gpr173",163.115873284378,-0.956576842025008,0.430260210780955,0.0101401665663168,0.0290914415691592
"Gpr174",10.2728957424116,-0.176331484657612,0.715003351170305,0.621860868447948,0.7390002590085
"Gpr176",24.225344196036,-0.524980174527149,0.688601930963276,0.235381497455279,0.366395112562548
"Gpr179",10.5817695911972,-0.224029478047876,0.710751044333905,0.548957106374423,0.681330038814925
"Gpr18",33.8873021865973,3.47709890914587,0.88804951238708,6.52491139530414e-06,4.64797367638651e-05
"Gpr180",497.298506807889,-0.371270912505754,0.277527969599045,0.152625426942946,0.263832102776698
"Gpr182",16.7081367725909,-0.337099912501715,0.737625900603191,0.387864334191664,0.53199309377138
"Gpr183",200.108978060245,2.78641274482973,0.514849684292743,5.52553683756130e-09,6.89547762746555e-08
"Gpr19",101.25111501605,-0.590089447198171,0.421143576125022,0.102066142673081,0.193251033462038
"Gpr20",58.762199875936,-0.745896222710225,0.537113481566377,0.0778346192761507,0.155466520235257
"Gpr21",5.96153973359259,-0.200252817083232,0.755168143112022,0.537395439539438,NA
"Gpr22",40.6850772244382,0.364860481232782,0.558795215265753,0.382383794068223,0.526831567329663
"Gpr26",23.4091491448391,-1.07084493853806,0.870290980014056,0.0462620654654291,0.102782929751477
"Gpr3",11.4021848262162,0.01893281689104,0.686099653467092,0.962414421974291,0.978731813746255
"Gpr31b",4.58209157651446,0.108897852768571,0.773724741145042,0.673198555917418,NA
